game_id,season,home_team,away_team,season_type,week,game_date,home_score,away_score,result,home_win,home_elo_rating,away_elo_rating
2011_10_OAK_SD,2011,LAC,LV,REG,10,2011-11-10,17,24,-7,0,1490.997982149164,1486.249928289605
2011_10_PIT_CIN,2011,CIN,PIT,REG,10,2011-11-13,17,24,-7,0,1518.999470853505,1565.947215102624
2011_10_STL_CLE,2011,CLE,LA,REG,10,2011-11-13,12,13,-1,0,1446.239951353565,1419.0382056673648
2011_10_TEN_CAR,2011,CAR,TEN,REG,10,2011-11-13,3,30,-27,0,1432.206089770541,1521.2518827480785
2011_10_WAS_MIA,2011,MIA,WAS,REG,10,2011-11-13,20,9,11,1,1434.2924705409962,1477.655769359206
2011_11_ARI_SF,2011,SF,ARI,REG,11,2011-11-20,23,7,16,1,1582.9470813238183,1456.1064910802793
2011_11_BUF_MIA,2011,MIA,BUF,REG,11,2011-11-20,35,8,27,1,1442.4211187216783,1491.956561896743
2011_11_CAR_DET,2011,DET,CAR,REG,11,2011-11-20,49,35,14,1,1535.5867897649525,1419.6499136486548
2011_11_CIN_BAL,2011,BAL,CIN,REG,11,2011-11-20,31,24,7,1,1561.9464161444985,1508.0802414066263
2011_11_DAL_WAS,2011,WAS,DAL,REG,11,2011-11-20,24,27,-3,0,1466.69540363145,1522.0858094793834
2011_11_JAX_CLE,2011,CLE,JAX,REG,11,2011-11-20,14,10,4,1,1455.7055320643833,1455.3597054887607
2011_11_KC_NE,2011,NE,KC,REG,11,2011-11-21,34,3,31,1,1568.9944717632059,1475.1834081466698
2011_11_NYJ_DEN,2011,DEN,NYJ,REG,11,2011-11-17,17,13,4,1,1498.4343256704599,1498.8820606545528
2011_11_OAK_MIN,2011,MIN,LV,REG,11,2011-11-20,21,27,-6,0,1426.52067029081,1497.6325439175014
2011_11_PHI_NYG,2011,NYG,PHI,REG,11,2011-11-20,10,17,-7,0,1539.8459039153734,1473.1717625106057
2011_11_SD_CHI,2011,CHI,LAC,REG,11,2011-11-20,31,20,11,1,1543.0041467165818,1479.8280048746478
2011_11_SEA_STL,2011,LA,SEA,REG,11,2011-11-20,7,24,-17,0,1407.351244381667,1489.9018878949255
2011_11_TB_GB,2011,GB,TB,REG,11,2011-11-20,35,26,9,1,1637.4049457104854,1470.8610151635105
2011_11_TEN_ATL,2011,ATL,TEN,REG,11,2011-11-20,23,17,6,1,1521.0705592409863,1511.5366514783148
2011_12_ARI_STL,2011,LA,ARI,REG,12,2011-11-27,20,23,-3,0,1395.9570948748765,1467.5006405870697
2011_12_BUF_NYJ,2011,NYJ,BUF,REG,12,2011-11-27,28,24,4,1,1509.0813661359546,1481.7572564153413
2011_12_CAR_IND,2011,IND,CAR,REG,12,2011-11-27,19,27,-8,0,1376.583117866758,1430.5724685145078
2011_12_CHI_OAK,2011,LV,CHI,REG,12,2011-11-27,25,20,5,1,1506.3340174136872,1534.302673220396
2011_12_CLE_CIN,2011,CIN,CLE,REG,12,2011-11-27,23,20,3,1,1519.5763907607693,1444.2093827102403
2011_12_DEN_SD,2011,LAC,DEN,REG,12,2011-11-27,13,16,-3,0,1469.2929832883387,1508.969347256769
2011_12_GB_DET,2011,DET,GB,REG,12,2011-11-24,15,27,-12,0,1522.7373366035863,1650.2543988718517
2011_12_HOU_JAX,2011,JAX,HOU,REG,12,2011-11-27,13,20,-7,0,1442.906966705309,1554.8026429273007
2011_12_MIA_DAL,2011,DAL,MIA,REG,12,2011-11-24,20,19,1,1,1534.3393870370778,1430.167541163984
2011_12_MIN_ATL,2011,ATL,MIN,REG,12,2011-11-27,24,14,10,1,1533.726676140194,1413.8645533916022
2011_12_NE_PHI,2011,PHI,NE,REG,12,2011-11-27,20,38,-18,0,1460.4816287141632,1581.6846055596484
2011_12_NYG_NO,2011,NO,NYG,REG,12,2011-11-28,49,24,25,1,1576.7848290450274,1529.0936159097366
2011_12_PIT_KC,2011,KC,PIT,REG,12,2011-11-27,9,13,-4,0,1462.6288654839952,1578.5017577652986
2011_12_SF_BAL,2011,BAL,SF,REG,12,2011-11-24,16,6,10,1,1571.3427034687975,1573.5507939995193
2011_12_TB_TEN,2011,TEN,TB,REG,12,2011-11-27,23,17,6,1,1522.702070732919,1459.6955959089062
2011_12_WAS_SEA,2011,SEA,WAS,REG,12,2011-11-27,17,23,-6,0,1480.5688326654874,1476.0284588608881
2011_13_ATL_HOU,2011,HOU,ATL,REG,13,2011-12-04,17,10,7,1,1565.4085150298722,1523.1208040376225
2011_13_BAL_CLE,2011,CLE,BAL,REG,13,2011-12-04,10,24,-14,0,1430.7052121447352,1584.8468740343026
2011_13_CAR_TB,2011,TB,CAR,REG,13,2011-12-04,19,38,-19,0,1450.5318691743284,1439.7361952490855
2011_13_CIN_PIT,2011,PIT,CIN,REG,13,2011-12-04,35,7,28,1,1590.181689529987,1507.896458996081
2011_13_DAL_ARI,2011,ARI,DAL,REG,13,2011-12-04,19,13,6,1,1475.6002530319315,1526.239774592216
2011_13_DEN_MIN,2011,MIN,DEN,REG,13,2011-12-04,32,35,-3,0,1401.1935981311672,1521.640302517204
2011_13_DET_NO,2011,NO,DET,REG,13,2011-12-04,31,17,14,1,1588.328012979428,1511.1941526691858
2011_13_GB_NYG,2011,NYG,GB,REG,13,2011-12-04,35,38,-3,0,1515.7411392420127,1663.6068755395756
2011_13_IND_NE,2011,NE,IND,REG,13,2011-12-04,31,24,7,1,1596.9859312728647,1361.2817921535416
2011_13_KC_CHI,2011,CHI,KC,REG,13,2011-12-04,3,10,-7,0,1526.3368367191395,1470.5947019852517
2011_13_NYJ_WAS,2011,WAS,NYJ,REG,13,2011-12-04,19,34,-15,0,1465.0799793836554,1520.0298456131873
2011_13_OAK_MIA,2011,MIA,LV,REG,13,2011-12-04,34,14,20,1,1438.0097509361547,1498.4918076415165
2011_13_PHI_SEA,2011,SEA,PHI,REG,13,2011-12-01,31,14,17,1,1491.1463455398693,1449.9041158397813
2011_13_SD_JAX,2011,JAX,LAC,REG,13,2011-12-05,14,38,-24,0,1432.1489728213858,1480.050977172262
2011_13_STL_SF,2011,SF,LA,REG,13,2011-12-04,26,0,26,1,1588.2592461810825,1381.2486426933133
2011_13_TEN_BUF,2011,BUF,TEN,REG,13,2011-12-04,17,23,-6,0,1470.5841955141314,1533.875131634129
2011_14_ATL_CAR,2011,CAR,ATL,REG,14,2011-12-11,23,31,-8,0,1427.381235897893,1535.475763388815
2011_14_BUF_SD,2011,LAC,BUF,REG,14,2011-12-11,37,10,27,1,1490.323385639822,1460.3117870465715
2011_14_CHI_DEN,2011,DEN,CHI,REG,14,2011-12-11,13,10,3,1,1531.5051336296483,1516.4720056066951
2011_14_CLE_PIT,2011,PIT,CLE,REG,14,2011-12-08,14,3,11,1,1604.4744610631294,1416.4124406115927
2011_14_HOU_CIN,2011,CIN,HOU,REG,14,2011-12-11,19,20,-1,0,1496.256084392231,1577.0488896337222
2011_14_IND_BAL,2011,BAL,IND,REG,14,2011-12-11,24,10,14,1,1600.5194638514022,1345.609202336442
2011_14_KC_NYJ,2011,NYJ,KC,REG,14,2011-12-11,37,10,27,1,1531.443178514976,1459.181369083463
2011_14_MIN_DET,2011,DET,MIN,REG,14,2011-12-11,34,28,6,1,1524.258510475684,1388.129240324669
2011_14_NE_WAS,2011,WAS,NE,REG,14,2011-12-11,27,34,-7,0,1451.4558938447858,1610.6100168117343
2011_14_NO_TEN,2011,TEN,NO,REG,14,2011-12-11,17,22,-5,0,1522.320559589268,1599.882585024289
2011_14_NYG_DAL,2011,DAL,NYG,REG,14,2011-12-11,34,37,-3,0,1516.5418576697318,1525.4390561644968
2011_14_OAK_GB,2011,GB,LV,REG,14,2011-12-11,46,16,30,1,1678.0311044454086,1484.0675787356836
2011_14_PHI_MIA,2011,MIA,PHI,REG,14,2011-12-11,10,26,-16,0,1427.6675372776492,1460.2463294982867
2011_14_SF_ARI,2011,ARI,SF,REG,14,2011-12-11,21,19,2,1,1482.4667278145007,1581.3927713985133
2011_14_STL_SEA,2011,SEA,LA,REG,14,2011-12-12,30,13,17,1,1504.2080207750776,1368.186967458105
2011_14_TB_JAX,2011,JAX,TB,REG,14,2011-12-11,41,14,27,1,1441.6203637195345,1441.0604782761798
2011_15_BAL_SD,2011,LAC,BAL,REG,15,2011-12-18,34,14,20,1,1497.2539295394806,1593.5889199517435
2011_15_CAR_HOU,2011,HOU,CAR,REG,15,2011-12-18,13,28,-15,0,1571.1086036611614,1433.3215218704538
2011_15_CIN_STL,2011,LA,CIN,REG,15,2011-12-18,13,20,-7,0,1354.6591921787178,1509.7838596716183
2011_15_CLE_ARI,2011,ARI,CLE,REG,15,2011-12-18,20,17,3,1,1494.3453429306949,1404.5338254953986
2011_15_DAL_TB,2011,TB,DAL,REG,15,2011-12-17,15,31,-16,0,1428.9214965864107,1528.6808393595009
2011_15_DET_OAK,2011,LV,DET,REG,15,2011-12-18,27,28,-1,0,1472.9159231473768,1535.4101660639908
2011_15_GB_KC,2011,KC,GB,REG,15,2011-12-18,19,14,5,1,1463.6015343539357,1673.610939174936
2011_15_JAX_ATL,2011,ATL,JAX,REG,15,2011-12-15,41,14,27,1,1548.1132916511087,1428.9828354572408
2011_15_MIA_BUF,2011,BUF,MIA,REG,15,2011-12-18,23,30,-7,0,1451.248608933618,1436.7307153906027
2011_15_NE_DEN,2011,DEN,NE,REG,15,2011-12-18,23,41,-18,0,1519.2668558772082,1622.8482945641745
2011_15_NO_MIN,2011,MIN,NO,REG,15,2011-12-18,20,42,-22,0,1372.6916651662523,1615.3201601827056
2011_15_NYJ_PHI,2011,PHI,NYJ,REG,15,2011-12-18,45,19,26,1,1468.225329603607,1523.4641784096557
2011_15_PIT_SF,2011,SF,PIT,REG,15,2011-12-19,20,3,17,1,1590.7294026135303,1595.1378298481125
2011_15_SEA_CHI,2011,CHI,SEA,REG,15,2011-12-18,14,38,-24,0,1506.8248449322655,1513.8551814495072
2011_15_TEN_IND,2011,IND,TEN,REG,15,2011-12-18,27,13,14,1,1350.9205394795165,1517.0092224461935
2011_15_WAS_NYG,2011,NYG,WAS,REG,15,2011-12-18,10,23,-13,0,1517.536850909176,1459.3580991001065
2011_16_ARI_CIN,2011,CIN,ARI,REG,16,2011-12-24,23,16,7,1,1520.2279236696409,1483.9012789326723
2011_16_ATL_NO,2011,NO,ATL,REG,16,2011-12-26,45,16,29,1,1627.2307584330956,1536.2026934007188
2011_16_CHI_GB,2011,GB,CHI,REG,16,2011-12-25,35,21,14,1,1688.0737674364484,1492.362016670753
2011_16_CLE_BAL,2011,BAL,CLE,REG,16,2011-12-24,20,14,6,1,1608.5501063101203,1389.5726391370217
2011_16_DEN_BUF,2011,BUF,DEN,REG,16,2011-12-24,40,14,26,1,1459.315519898563,1511.1999449122632
2011_16_HOU_IND,2011,IND,HOU,REG,16,2011-12-22,19,16,3,1,1355.3142346679163,1566.7149084727616
2011_16_JAX_TEN,2011,TEN,JAX,REG,16,2011-12-24,23,17,6,1,1529.4899703714168,1416.5020875320174
2011_16_MIA_NE,2011,NE,MIA,REG,16,2011-12-24,27,24,3,1,1637.7454757164874,1421.8335342382898
2011_16_MIN_WAS,2011,WAS,MIN,REG,16,2011-12-24,26,33,-7,0,1451.802077792204,1380.2476864741548
2011_16_NYG_NYJ,2011,NYJ,NYG,REG,16,2011-12-24,14,29,-15,0,1513.6347640595616,1527.3662652592702
2011_16_OAK_KC,2011,KC,LV,REG,16,2011-12-24,13,16,-3,0,1453.3335089028421,1483.1839485984704
2011_16_PHI_DAL,2011,DAL,PHI,REG,16,2011-12-24,7,20,-13,0,1520.4035373417275,1476.5026316213803
2011_16_SD_DET,2011,DET,LAC,REG,16,2011-12-24,38,10,28,1,1546.503996808082,1486.1600987953893
2011_16_SF_SEA,2011,SEA,SF,REG,16,2011-12-24,17,19,-2,0,1501.677977709802,1602.9066063532355
2011_16_STL_PIT,2011,PIT,LA,REG,16,2011-12-24,27,0,27,1,1611.1314643083792,1338.665557718451
2011_16_TB_CAR,2011,CAR,TB,REG,16,2011-12-24,48,16,32,1,1443.4481580082263,1418.7948604486382
2011_17_BAL_CIN,2011,CIN,BAL,REG,17,2012-01-01,16,24,-8,0,1507.7391876916795,1621.0388422880817
2011_17_BUF_NE,2011,NE,BUF,REG,17,2012-01-01,49,21,28,1,1652.4726399865647,1444.5883556284857
2011_17_CAR_NO,2011,NO,CAR,REG,17,2012-01-01,45,17,28,1,1642.076683193356,1428.6022332479658
2011_17_CHI_MIN,2011,MIN,CHI,REG,17,2012-01-01,13,17,-4,0,1367.1283055650665,1505.4813975798413
2011_17_DAL_NYG,2011,NYG,DAL,REG,17,2012-01-01,31,14,17,1,1537.5666418540884,1510.2031607469094
2011_17_DET_GB,2011,GB,DET,REG,17,2012-01-01,45,41,4,1,1701.936995915445,1532.6407683290854
2011_17_IND_JAX,2011,JAX,IND,REG,17,2012-01-01,19,13,6,1,1428.2452310437961,1343.5710911561375
2011_17_KC_DEN,2011,DEN,KC,REG,17,2012-01-01,3,7,-4,0,1502.8502432666874,1461.683210548418
2011_17_NYJ_MIA,2011,MIA,NYJ,REG,17,2012-01-01,19,17,2,1,1429.2511020348738,1506.2171962629775
2011_17_PIT_CLE,2011,CLE,PIT,REG,17,2012-01-01,9,13,-4,0,1373.9393410462014,1626.7647623991995
2011_17_SD_OAK,2011,LV,LAC,REG,17,2012-01-01,26,38,-12,0,1473.09829020511,1496.2457571887496
2011_17_SEA_ARI,2011,ARI,SEA,REG,17,2012-01-01,23,20,3,1,1493.3900704329199,1492.1891862095545
2011_17_SF_STL,2011,LA,SF,REG,17,2012-01-01,27,34,-7,0,1322.251568034271,1619.3205960374155
2011_17_TB_ATL,2011,ATL,TB,REG,17,2012-01-01,45,24,21,1,1549.458947090948,1405.538606758409
2011_17_TEN_HOU,2011,HOU,TEN,REG,17,2012-01-01,22,23,-1,0,1557.7822473012425,1538.422631542936
2011_17_WAS_PHI,2011,PHI,WAS,REG,17,2012-01-01,34,10,24,1,1487.2123753491005,1441.0923340644838
2011_18_ATL_NYG,2011,NYG,ATL,POST,18,2012-01-08,24,2,22,1,1547.2244874081446,1539.8011015368918
2011_18_CIN_HOU,2011,HOU,CIN,POST,18,2012-01-07,31,10,21,1,1569.2127236656534,1496.3087113272686
2011_18_DET_NO,2011,NO,DET,POST,18,2012-01-07,45,28,17,1,1655.1263081150983,1519.5911434073432
2011_18_PIT_DEN,2011,DEN,PIT,POST,18,2012-01-08,29,23,6,1,1509.427603589303,1620.1874020765838
2011_19_DEN_NE,2011,NE,DEN,POST,19,2012-01-14,45,10,35,1,1666.3719334599637,1495.528310115904
2011_19_HOU_BAL,2011,BAL,HOU,POST,19,2012-01-15,20,13,7,1,1632.5195517442032,1557.7320142095318
2011_19_NO_SF,2011,SF,NO,POST,19,2012-01-14,36,32,4,1,1628.2936578548754,1646.1532462976384
2011_19_NYG_GB,2011,GB,NYG,POST,19,2012-01-15,20,37,-17,0,1696.117262187613,1553.0442211359766
2011_20_BAL_NE,2011,NE,BAL,POST,20,2012-01-22,23,20,3,1,1677.3432116376734,1621.5482735664934
2011_20_NYG_SF,2011,SF,NYG,POST,20,2012-01-22,17,20,-3,0,1620.4262682251758,1560.9116107656762
2011_21_NYG_NE,2011,NE,NYG,POST,21,2012-02-05,17,21,-4,0,1670.5743234795157,1567.680498923834
2012_01_ATL_KC,2012,KC,ATL,REG,1,2012-09-09,24,40,-16,0,1480.5120923309828,1504.625321034082
2012_01_BUF_NYJ,2012,NYJ,BUF,REG,1,2012-09-09,48,28,20,1,1516.6553796208548,1488.6769304111624
2012_01_CAR_TB,2012,TB,CAR,REG,1,2012-09-09,16,10,6,1,1501.1595617906069,1477.2222332018
2012_01_CIN_BAL,2012,BAL,CIN,REG,1,2012-09-10,44,13,31,1,1524.5838421396966,1488.7238334529693
2012_01_DAL_NYG,2012,NYG,DAL,REG,1,2012-09-05,17,24,-7,0,1491.2485470565189,1504.095292519165
2012_01_IND_CHI,2012,CHI,IND,REG,1,2012-09-09,41,21,20,1,1518.5941278220769,1483.1880235345527
2012_01_JAX_MIN,2012,MIN,JAX,REG,1,2012-09-09,26,23,3,1,1501.693700813891,1496.5088890811346
2012_01_MIA_HOU,2012,HOU,MIA,REG,1,2012-09-09,30,10,20,1,1516.0131094298572,1479.7206164266709
2012_01_NE_TEN,2012,TEN,NE,REG,1,2012-09-09,13,34,-21,0,1486.8964887042255,1530.7490880543544
2012_01_PHI_CLE,2012,CLE,PHI,REG,1,2012-09-09,16,17,-1,0,1469.5345516916323,1516.9263694633541
2012_01_PIT_DEN,2012,DEN,PIT,REG,1,2012-09-09,31,19,12,1,1505.1424797655416,1496.6376256384385
2012_01_SD_OAK,2012,LV,LAC,REG,1,2012-09-10,14,22,-8,0,1482.817249209286,1516.1290206894043
2012_01_SEA_ARI,2012,ARI,SEA,REG,1,2012-09-09,20,16,4,1,1518.5772333226466,1491.1436841710622
2012_01_SF_GB,2012,GB,SF,REG,1,2012-09-09,22,30,-8,0,1506.709910576599,1513.7426602581547
2012_01_STL_DET,2012,DET,LA,REG,1,2012-09-09,27,23,4,1,1509.1657816661027,1472.244431731443
2012_01_WAS_NO,2012,NO,WAS,REG,1,2012-09-09,32,40,-8,0,1492.4741756363544,1517.8877487553798
2012_02_ARI_NE,2012,NE,ARI,REG,2,2012-09-16,18,20,-2,0,1521.099278939045,1528.227042437956
2012_02_BAL_PHI,2012,PHI,BAL,REG,2,2012-09-16,24,23,1,1,1526.7060053631683,1514.8042062398824
2012_02_CHI_GB,2012,GB,CHI,REG,2,2012-09-13,23,10,13,1,1516.3679886494176,1508.9360497492582
2012_02_CLE_CIN,2012,CIN,CLE,REG,2,2012-09-16,34,27,7,1,1499.2755844576543,1458.9828006869473
2012_02_DAL_SEA,2012,SEA,DAL,REG,2,2012-09-16,27,7,20,1,1500.771079495231,1494.467897194996
2012_02_DEN_ATL,2012,ATL,DEN,REG,2,2012-09-17,27,21,6,1,1514.610436020253,1495.1573647793705
2012_02_DET_SF,2012,SF,DET,REG,2,2012-09-16,27,19,8,1,1523.8743857937561,1499.0340561305013
2012_02_HOU_JAX,2012,JAX,HOU,REG,2,2012-09-16,7,27,-20,0,1485.9481014651515,1526.5738970458403
2012_02_KC_BUF,2012,BUF,KC,REG,2,2012-09-16,35,17,18,1,1498.9118900901417,1470.2771326520035
2012_02_MIN_IND,2012,IND,MIN,REG,2,2012-09-16,23,20,3,1,1492.6558904542876,1492.225833894156
2012_02_NO_CAR,2012,CAR,NO,REG,2,2012-09-16,35,27,8,1,1486.7835287819416,1482.9128800562128
2012_02_NYJ_PIT,2012,PIT,NYJ,REG,2,2012-09-16,27,10,17,1,1506.0621050509617,1507.2309002083316
2012_02_OAK_MIA,2012,MIA,LV,REG,2,2012-09-16,35,13,22,1,1489.6314905306197,1472.9063751053372
2012_02_TB_NYG,2012,NYG,TB,REG,2,2012-09-16,41,34,7,1,1500.963362473254,1491.4447463738718
2012_02_TEN_SD,2012,LAC,TEN,REG,2,2012-09-16,38,10,28,1,1526.9684207675848,1476.057088626045
2012_02_WAS_STL,2012,LA,WAS,REG,2,2012-09-16,31,28,3,1,1480.938217313963,1509.1939631728599
2012_03_ATL_SD,2012,LAC,ATL,REG,3,2012-09-23,3,27,-24,0,1517.3239622340805,1524.2548945537574
2012_03_BUF_CLE,2012,CLE,BUF,REG,3,2012-09-23,14,24,-10,0,1447.8385822145488,1510.0561085625402
2012_03_CIN_WAS,2012,WAS,CIN,REG,3,2012-09-23,31,38,-7,0,1499.4793595360297,1508.9901880944844
2012_03_DET_TEN,2012,TEN,DET,REG,3,2012-09-23,44,41,3,1,1485.3967207830406,1489.6944239735058
2012_03_GB_SEA,2012,SEA,GB,REG,3,2012-09-24,14,12,2,1,1510.3224656793361,1506.8166024653126
2012_03_HOU_DEN,2012,DEN,HOU,REG,3,2012-09-23,25,31,-6,0,1484.25558076967,1537.475681055541
2012_03_JAX_IND,2012,IND,JAX,REG,3,2012-09-23,17,22,-5,0,1482.848932156531,1495.755059762908
2012_03_KC_NO,2012,NO,KC,REG,3,2012-09-23,24,27,-3,0,1473.2764058399546,1479.9136068682617
2012_03_NE_BAL,2012,BAL,NE,REG,3,2012-09-23,31,30,1,1,1524.623039307374,1511.2804458715534
2012_03_NYG_CAR,2012,CAR,NYG,REG,3,2012-09-20,7,36,-29,0,1476.3756268149598,1511.3712644402358
2012_03_NYJ_MIA,2012,MIA,NYJ,REG,3,2012-09-23,20,23,-3,0,1479.125371618327,1517.7370191206242
2012_03_PHI_ARI,2012,ARI,PHI,REG,3,2012-09-23,27,6,21,1,1538.270821124448,1516.6622266766763
2012_03_PIT_OAK,2012,LV,PIT,REG,3,2012-09-23,34,31,3,1,1481.954962859983,1497.013517296316
2012_03_SF_MIN,2012,MIN,SF,REG,3,2012-09-23,24,13,11,1,1501.3174265294138,1514.7827931584984
2012_03_STL_CHI,2012,CHI,LA,REG,3,2012-09-23,23,6,17,1,1519.740152331623,1470.1341147315982
2012_03_TB_DAL,2012,DAL,TB,REG,3,2012-09-23,16,10,6,1,1504.55490827423,1481.357735294638
2012_04_CAR_ATL,2012,ATL,CAR,REG,4,2012-09-30,30,28,2,1,1535.6243127660352,1465.006208602682
2012_04_CHI_DAL,2012,DAL,CHI,REG,4,2012-10-01,18,34,-16,0,1494.1181199093478,1530.1769406965052
2012_04_CIN_JAX,2012,JAX,CIN,REG,4,2012-09-30,10,27,-17,0,1485.3743063049385,1519.370941552454
2012_04_CLE_BAL,2012,BAL,CLE,REG,4,2012-09-27,23,16,7,1,1536.7977817600927,1435.66383976183
2012_04_MIA_ARI,2012,ARI,MIA,REG,4,2012-09-30,24,21,3,1,1549.956907946973,1467.4392847958022
2012_04_MIN_DET,2012,DET,MIN,REG,4,2012-09-30,13,20,-7,0,1479.360011811327,1511.6518386915925
2012_04_NE_BUF,2012,BUF,NE,REG,4,2012-09-30,28,52,-24,0,1500.0208694479506,1521.315684986143
2012_04_NO_GB,2012,GB,NO,REG,4,2012-09-30,28,27,1,1,1517.7789792260392,1462.314029079228
2012_04_NYG_PHI,2012,PHI,NYG,REG,4,2012-09-30,19,17,2,1,1526.8145010401738,1501.2189900767382
2012_04_OAK_DEN,2012,DEN,LV,REG,4,2012-09-30,37,6,31,1,1494.3217969081727,1471.8887467214802
2012_04_SD_KC,2012,KC,LAC,REG,4,2012-09-30,20,37,-17,0,1468.8409923996908,1528.3965767026514
2012_04_SEA_STL,2012,LA,SEA,REG,4,2012-09-30,19,13,6,1,1478.9825324393275,1501.4740479716068
2012_04_SF_NYJ,2012,NYJ,SF,REG,4,2012-09-30,0,34,-34,0,1507.8220465297425,1524.69776574938
2012_04_TEN_HOU,2012,HOU,TEN,REG,4,2012-09-30,38,14,24,1,1548.9635075548542,1473.9088942837272
2012_04_WAS_TB,2012,TB,WAS,REG,4,2012-09-30,22,24,-2,0,1470.8366254923485,1510.0004693383191
2012_05_ARI_STL,2012,LA,ARI,REG,5,2012-10-04,17,3,14,1,1486.967675101962,1541.9717652843385
2012_05_ATL_WAS,2012,WAS,ATL,REG,5,2012-10-07,17,24,-7,0,1499.2642901129227,1546.3604919914317
2012_05_BAL_KC,2012,KC,BAL,REG,5,2012-10-07,6,9,-3,0,1456.9096062137592,1548.7291679460243
2012_05_BUF_SF,2012,SF,BUF,REG,5,2012-10-07,45,3,42,1,1535.4068319854753,1489.3118032118555
2012_05_CHI_JAX,2012,JAX,CHI,REG,5,2012-10-07,3,41,-38,0,1474.0918833070962,1541.4593636943475
2012_05_CLE_NYG,2012,NYG,CLE,REG,5,2012-10-07,41,27,14,1,1513.0837421617534,1423.799087676815
2012_05_DEN_NE,2012,NE,DEN,REG,5,2012-10-07,31,21,10,1,1532.0910719699145,1483.5464099244011
2012_05_GB_IND,2012,IND,GB,REG,5,2012-10-07,30,27,3,1,1491.8469382439669,1508.7809731386033
2012_05_HOU_NYJ,2012,NYJ,HOU,REG,5,2012-10-08,17,23,-6,0,1496.6434039374478,1560.1421501471489
2012_05_MIA_CIN,2012,CIN,MIA,REG,5,2012-10-07,13,17,-4,0,1510.8546219064506,1475.9556044418057
2012_05_PHI_PIT,2012,PIT,PHI,REG,5,2012-10-07,16,14,2,1,1506.1578733875845,1517.6701449489053
2012_05_SD_NO,2012,NO,LAC,REG,5,2012-10-07,31,24,7,1,1470.4346292812188,1520.2759765006606
2012_05_SEA_CAR,2012,CAR,SEA,REG,5,2012-10-07,12,16,-4,0,1453.9604175586314,1512.5198390156572
2012_05_TEN_MIN,2012,MIN,TEN,REG,5,2012-10-07,30,7,23,1,1522.733914734027,1462.8268182412928
2012_06_BUF_ARI,2012,ARI,BUF,REG,6,2012-10-14,16,19,-3,0,1533.475940101375,1497.807628394819
2012_06_CIN_CLE,2012,CLE,CIN,REG,6,2012-10-14,34,24,10,1,1431.3445815959576,1503.3091279873079
2012_06_DAL_BAL,2012,BAL,DAL,REG,6,2012-10-14,31,29,2,1,1560.2881820618645,1482.5591057935076
2012_06_DEN_SD,2012,LAC,DEN,REG,6,2012-10-15,24,35,-11,0,1511.3292176828654,1492.4931687421963
2012_06_DET_PHI,2012,PHI,DET,REG,6,2012-10-14,23,26,-3,0,1508.7683519838074,1488.261804776425
2012_06_GB_HOU,2012,HOU,GB,REG,6,2012-10-14,24,42,-18,0,1551.6097683241903,1517.3133549615618
2012_06_IND_NYJ,2012,NYJ,IND,REG,6,2012-10-14,35,9,26,1,1506.7814485477677,1481.708893633647
2012_06_KC_TB,2012,TB,KC,REG,6,2012-10-14,38,10,28,1,1481.2372627683337,1446.508968937774
2012_06_MIN_WAS,2012,WAS,MIN,REG,6,2012-10-14,38,26,12,1,1508.5898056257167,1513.408399221233
2012_06_NE_SEA,2012,SEA,NE,REG,6,2012-10-14,24,23,1,1,1521.957128708336,1522.6537822772357
2012_06_NYG_SF,2012,SF,NYG,REG,6,2012-10-14,3,26,-23,0,1526.0484594808315,1522.4421146663972
2012_06_OAK_ATL,2012,ATL,LV,REG,6,2012-10-14,23,20,3,1,1558.4717264536582,1459.7775122592536
2012_06_PIT_TEN,2012,TEN,PIT,REG,6,2012-10-11,26,23,3,1,1471.5860765083585,1497.3986151205188
2012_06_STL_MIA,2012,MIA,LA,REG,6,2012-10-14,17,14,3,1,1485.6387576633854,1477.2845218803823
2012_07_ARI_MIN,2012,MIN,ARI,REG,7,2012-10-21,21,14,7,1,1522.831450409818,1524.05288891279
2012_07_BAL_HOU,2012,HOU,BAL,REG,7,2012-10-21,43,13,30,1,1561.3600354339042,1550.5379149521507
2012_07_CLE_IND,2012,IND,CLE,REG,7,2012-10-21,17,13,4,1,1493.1484259804317,1419.9050492491729
2012_07_DAL_CAR,2012,CAR,DAL,REG,7,2012-10-21,14,19,-5,0,1443.139135182197,1493.380388169942
2012_07_DET_CHI,2012,CHI,DET,REG,7,2012-10-22,13,7,6,1,1552.978658171855,1476.7425102989175
2012_07_GB_STL,2012,LA,GB,REG,7,2012-10-21,20,30,-10,0,1466.1374702335518,1528.4604066083923
2012_07_JAX_OAK,2012,LV,JAX,REG,7,2012-10-21,26,23,3,1,1469.365744500013,1464.5036510663367
2012_07_NO_TB,2012,TB,NO,REG,7,2012-10-21,28,35,-7,0,1471.548087397764,1480.1238046517885
2012_07_NYJ_NE,2012,NE,NYJ,REG,7,2012-10-21,29,26,3,1,1533.1103072124943,1496.324923612509
2012_07_PIT_CIN,2012,CIN,PIT,REG,7,2012-10-21,17,24,-7,0,1493.4792298135847,1507.228513294242
2012_07_SEA_SF,2012,SF,SEA,REG,7,2012-10-18,13,6,7,1,1536.1662120035826,1511.839376185585
2012_07_TEN_BUF,2012,BUF,TEN,REG,7,2012-10-21,34,35,-1,0,1488.5609156332823,1480.8327892698949
